msoa21cd,msoa21nm,area_sqm,area_km2,centroid_lat,centroid_lon,lad22cd,age_0_15,age_16_24,age_25_44,age_45_64,age_65_plus,population,households,income_primary,urban_rural,imd_score,region,population_density
E02000041,Barnet 018,1350617.112083435,1.3506171120834352,51.61348617170647,-0.2725514441142096,E09000003,79990,39034,119093,95123,56100,389340,148917,48256,Urban: Nearer to a major town or city,5.504545454545455,London,288268.2268103444
E02000042,Barnet 019,1210184.1745376587,1.2101841745376587,51.61180234891051,-0.1779091713912348,E09000003,79990,39034,119093,95123,56100,389340,148917,47633,Urban: Nearer to a major town or city,5.504545454545455,London,321719.62598068535
E02000043,Barnet 020,1463512.294883728,1.463512294883728,51.613987174626374,-0.19373208090969932,E09000003,79990,39034,119093,95123,56100,389340,148917,63648,Urban: Nearer to a major town or city,5.504545454545455,London,266031.2464480744
E02000044,Barnet 021,1117019.3168945312,1.1170193168945313,51.61018651877385,-0.25389847432604845,E09000003,79990,39034,119093,95123,56100,389340,148917,50273,Urban: Nearer to a major town or city,5.504545454545455,London,348552.61150041636
E02000045,Barnet 022,1744953.051689148,1.744953051689148,51.60623366325907,-0.15438297958888608,E09000003,79990,39034,119093,95123,56100,389340,148917,49728,Urban: Nearer to a major town or city,5.504545454545455,London,223123.4815304122
E02000046,Barnet 023,975398.8619537354,0.9753988619537354,51.601715135876134,-0.1885497370424522,E09000003,79990,39034,119093,95123,56100,389340,148917,54742,Urban: Nearer to a major town or city,5.504545454545455,London,399159.7849726289
E02000047,Barnet 024,1412739.530456543,1.4127395304565429,51.60268043339495,-0.2622807825176131,E09000003,79990,39034,119093,95123,56100,389340,148917,46877,Urban: Nearer to a major town or city,5.504545454545455,London,275592.20337961405
E02000048,Barnet 025,3102603.1924972534,3.1026031924972535,51.60247370213115,-0.21858537157221905,E09000003,79990,39034,119093,95123,56100,389340,148917,58805,Urban: Nearer to a major town or city,5.504545454545455,London,125488.17101120309
E02000049,Barnet 026,781451.7575378418,0.7814517575378418,51.60216579258458,-0.24618178769996985,E09000003,79990,39034,119093,95123,56100,389340,148917,46373,Urban: Nearer to a major town or city,5.504545454545455,London,498226.53317296586
E02000050,Barnet 027,2118584.3112564087,2.118584311256409,51.6001782800853,-0.17161811874340535,E09000003,79990,39034,119093,95123,56100,389340,148917,49192,Urban: Nearer to a major town or city,5.504545454545455,London,183773.66335215856
E02000051,Barnet 028,1443338.485069275,1.443338485069275,51.5941538857146,-0.19940565702048899,E09000003,79990,39034,119093,95123,56100,389340,148917,62948,Urban: Nearer to a major town or city,5.504545454545455,London,269749.61454125785
E02000052,Barnet 029,961528.631980896,0.961528631980896,51.59147585212698,-0.16885591528016422,E09000003,79990,39034,119093,95123,56100,389340,148917,56408,Urban: Nearer to a major town or city,5.504545454545455,London,404917.7393687176
E02000054,Barnet 031,1495277.956916809,1.495277956916809,51.59281507463405,-0.2313814383816848,E09000003,79990,39034,119093,95123,56100,389340,148917,51352,Urban: Nearer to a major town or city,5.504545454545455,London,260379.68271986052
E02000055,Barnet 032,1441191.1463546753,1.4411911463546754,51.58784983421153,-0.22378797877693468,E09000003,79990,39034,119093,95123,56100,389340,148917,44853,Urban: Nearer to a major town or city,5.504545454545455,London,270151.534711263
E02000056,Barnet 033,3231803.9633636475,3.2318039633636473,51.58127646797387,-0.1777951119932952,E09000003,79990,39034,119093,95123,56100,389340,148917,70237,Urban: Nearer to a major town or city,5.504545454545455,London,120471.41609257038
E02000057,Barnet 034,1094754.7602157593,1.0947547602157592,51.58294389555389,-0.21780529651358976,E09000003,79990,39034,119093,95123,56100,389340,148917,51734,Urban: Nearer to a major town or city,5.504545454545455,London,355641.2944240289
E02000058,Barnet 035,1812734.0473632812,1.8127340473632811,51.58301495363452,-0.19495973321256482,E09000003,79990,39034,119093,95123,56100,389340,148917,58645,Urban: Nearer to a major town or city,5.504545454545455,London,214780.541341029
E02000059,Barnet 036,2191106.790710449,2.191106790710449,51.578596540742595,-0.24374543566222445,E09000003,79990,39034,119093,95123,56100,389340,148917,46668,Urban: Nearer to a major town or city,5.504545454545455,London,177691.019739736
E02000060,Barnet 037,1235769.7229309082,1.2357697229309081,51.57901860712083,-0.2076677894946026,E09000003,79990,39034,119093,95123,56100,389340,148917,50983,Urban: Nearer to a major town or city,5.504545454545455,London,315058.6980530579
E02000061,Barnet 038,1590046.1000823975,1.5900461000823976,51.569879535612095,-0.19526091979099425,E09000003,79990,39034,119093,95123,56100,389340,148917,59660,Urban: Nearer to a major town or city,5.504545454545455,London,244860.82509169015
E02000062,Barnet 039,1836399.9665374756,1.8363999665374755,51.569526231503914,-0.221877632214801,E09000003,79990,39034,119093,95123,56100,389340,148917,42005,Urban: Nearer to a major town or city,5.504545454545455,London,212012.63727645288
E02000063,Barnet 040,1035126.5907287598,1.0351265907287597,51.56616171129281,-0.21113720884915937,E09000003,79990,39034,119093,95123,56100,389340,148917,48091,Urban: Nearer to a major town or city,5.504545454545455,London,376127.9088830026
E02000064,Barnet 041,792011.1079940796,0.7920111079940796,51.560322229185076,-0.20230389451913258,E09000003,79990,39034,119093,95123,56100,389340,148917,52956,Urban: Nearer to a major town or city,5.504545454545455,London,491584.014504643
E02000065,Bexley 001,3208016.464996338,3.208016464996338,51.50298164983761,0.13618997617737366,E09000004,50646,24639,66834,63462,40892,246473,95300,55762,Urban: Nearer to a major town or city,6.777027027027027,London,76830.34133064568
E02000066,Bexley 002,1564822.057395935,1.564822057395935,51.493526662827186,0.13057590439868175,E09000004,50646,24639,66834,63462,40892,246473,95300,44525,Urban: Nearer to a major town or city,6.777027027027027,London,157508.64376884024
E02000067,Bexley 003,2312721.8339538574,2.3127218339538573,51.493778280097956,0.1517307427771122,E09000004,50646,24639,66834,63462,40892,246473,95300,46342,Urban: Nearer to a major town or city,6.777027027027027,London,106572.69559245989
E02000068,Bexley 004,2267588.3318710327,2.267588331871033,51.48863095334842,0.16991300014566957,E09000004,50646,24639,66834,63462,40892,246473,95300,48224,Urban: Nearer to a major town or city,6.777027027027027,London,108693.89145102461
E02000069,Bexley 005,1454376.7189865112,1.4543767189865113,51.482669570332774,0.1599805038746673,E09000004,50646,24639,66834,63462,40892,246473,95300,49353,Urban: Nearer to a major town or city,6.777027027027027,London,169469.84696767956
E02000070,Bexley 006,1857230.2569885254,1.8572302569885253,51.4815359758985,0.13397696747050758,E09000004,50646,24639,66834,63462,40892,246473,95300,49533,Urban: Nearer to a major town or city,6.777027027027027,London,132709.9852441844
E02000071,Bexley 007,1179939.153060913,1.1799391530609131,51.47438181458773,0.15611643538598147,E09000004,50646,24639,66834,63462,40892,246473,95300,49774,Urban: Nearer to a major town or city,6.777027027027027,London,208886.19498778178
E02000072,Bexley 008,4373870.022834778,4.373870022834778,51.47133656843736,0.19772323949446236,E09000004,50646,24639,66834,63462,40892,246473,95300,48867,Urban: Nearer to a major town or city,6.777027027027027,London,56351.24014047787
E02000073,Bexley 009,1600471.8087158203,1.6004718087158203,51.47198292902255,0.12710603294128645,E09000004,50646,24639,66834,63462,40892,246473,95300,52046,Urban: Nearer to a major town or city,6.777027027027027,London,154000.2133481901
E02000074,Bexley 010,1123963.1387939453,1.1239631387939453,51.468865412158195,0.17727751893542965,E09000004,50646,24639,66834,63462,40892,246473,95300,45330,Urban: Nearer to a major town or city,6.777027027027027,London,219289.21998676469
E02000075,Bexley 011,1532550.2100372314,1.5325502100372315,51.46900904860781,0.14382477868773605,E09000004,50646,24639,66834,63462,40892,246473,95300,51814,Urban: Nearer to a major town or city,6.777027027027027,London,160825.39964156362
E02000077,Bexley 013,1113080.2447814941,1.113080244781494,51.46770666280275,0.11444377422456142,E09000004,50646,24639,66834,63462,40892,246473,95300,48133,Urban: Nearer to a major town or city,6.777027027027027,London,221433.27146048172
E02000078,Bexley 014,1485017.2817230225,1.4850172817230225,51.465467969615325,0.16743162429045633,E09000004,50646,24639,66834,63462,40892,246473,95300,53672,Urban: Nearer to a major town or city,6.777027027027027,London,165973.1526585499
E02000079,Bexley 015,1654946.6275863647,1.6549466275863647,51.45870280467416,0.14000690299688237,E09000004,50646,24639,66834,63462,40892,246473,95300,50274,Urban: Nearer to a major town or city,6.777027027027027,London,148931.08689521023
E02000080,Bexley 016,1686612.5632247925,1.6866125632247926,51.45950539137294,0.10517212728387859,E09000004,50646,24639,66834,63462,40892,246473,95300,52123,Urban: Nearer to a major town or city,6.777027027027027,London,146134.9247445099
E02000081,Bexley 017,2208306.68434906,2.20830668434906,51.45619778463712,0.1597051596530599,E09000004,50646,24639,66834,63462,40892,246473,95300,50516,Urban: Nearer to a major town or city,6.777027027027027,London,111611.76196532347
E02000082,Bexley 018,1490879.56174469,1.49087956174469,51.45860988329561,0.08959881298510668,E09000004,50646,24639,66834,63462,40892,246473,95300,52116,Urban: Nearer to a major town or city,6.777027027027027,London,165320.5304602653
E02000083,Bexley 019,3733246.438407898,3.733246438407898,51.45260122843421,0.18175373400444372,E09000004,50646,24639,66834,63462,40892,246473,95300,50626,Urban: Nearer to a major town or city,6.777027027027027,London,66021.090240459
E02000084,Bexley 020,2590946.2545928955,2.5909462545928954,51.45271028009237,0.12766361236549317,E09000004,50646,24639,66834,63462,40892,246473,95300,52820,Urban: Nearer to a major town or city,6.777027027027027,London,95128.5653120301
E02000085,Bexley 021,1626866.6205291748,1.6268666205291749,51.448445587638574,0.11043075870944505,E09000004,50646,24639,66834,63462,40892,246473,95300,48897,Urban: Nearer to a major town or city,6.777027027027027,London,151501.66392855803
E02000086,Bexley 022,1487271.1566314697,1.4872711566314698,51.44426330828853,0.09772373250611235,E09000004,50646,24639,66834,63462,40892,246473,95300,52452,Urban: Nearer to a major town or city,6.777027027027027,London,165721.62977882146
E02000087,Bexley 023,3717841.3696136475,3.7178413696136476,51.44116096235606,0.15213143209792948,E09000004,50646,24639,66834,63462,40892,246473,95300,57370,Urban: Nearer to a major town or city,6.777027027027027,London,66294.65205655429
E02000088,Bexley 024,1999114.5863342285,1.9991145863342286,51.43861439031614,0.12285770659709178,E09000004,50646,24639,66834,63462,40892,246473,95300,53696,Urban: Nearer to a major town or city,6.777027027027027,London,123291.08180434865
E02000089,Bexley 025,1366208.5226745605,1.3662085226745606,51.436657918075305,0.08595299781651883,E09000004,50646,24639,66834,63462,40892,246473,95300,53760,Urban: Nearer to a major town or city,6.777027027027027,London,180406.57477197674
E02000090,Bexley 026,1816335.3232192993,1.8163353232192994,51.43026361660289,0.0971157397440232,E09000004,50646,24639,66834,63462,40892,246473,95300,50380,Urban: Nearer to a major town or city,6.777027027027027,London,135697.96108085793
E02000091,Bexley 027,2728653.686187744,2.728653686187744,51.425380558489124,0.1110837031014464,E09000004,50646,24639,66834,63462,40892,246473,95300,48798,Urban: Nearer to a major town or city,6.777027027027027,London,90327.69575986476
E02000092,Bexley 028,5993900.692939758,5.993900692939758,51.422730096335435,0.13656291005103383,E09000004,50646,24639,66834,63462,40892,246473,95300,45740,Urban: Nearer to a major town or city,6.777027027027027,London,41120.63456278507
E02000093,Brent 001,1375510.7488250732,1.3755107488250733,51.59338058391684,-0.2746309840828024,E09000005,64674,41212,112204,82171,39557,339818,118612,47704,Urban: Nearer to a major town or city,3.5138121546961325,London,247048.59652333797
E02000094,Brent 002,1162411.5005874634,1.1624115005874633,51.588355940535244,-0.25960669062712005,E09000005,64674,41212,112204,82171,39557,339818,118612,47361,Urban: Nearer to a major town or city,3.5138121546961325,London,292338.81446308957
E02000095,Brent 003,1552024.5524902344,1.5520245524902343,51.584353097200854,-0.2801485561214648,E09000005,64674,41212,112204,82171,39557,339818,118612,47771,Urban: Nearer to a major town or city,3.5138121546961325,London,218951.43311667308
E02000096,Brent 004,1633659.2965164185,1.6336592965164185,51.580486051959646,-0.3036785614880328,E09000005,64674,41212,112204,82171,39557,339818,118612,53938,Urban: Nearer to a major town or city,3.5138121546961325,London,208010.324260769
E02000097,Brent 005,1872199.4272537231,1.8721994272537232,51.576766913594874,-0.2639992116651134,E09000005,64674,41212,112204,82171,39557,339818,118612,46201,Urban: Nearer to a major town or city,3.5138121546961325,London,181507.37312128628
E02000098,Brent 006,1831615.6789550781,1.8316156789550782,51.57423746785277,-0.28447788510176514,E09000005,64674,41212,112204,82171,39557,339818,118612,46265,Urban: Nearer to a major town or city,3.5138121546961325,London,185529.09537980336
E02000099,Brent 007,1287279.4548568726,1.2872794548568725,51.56929823954595,-0.3014198705994815,E09000005,64674,41212,112204,82171,39557,339818,118612,50210,Urban: Nearer to a major town or city,3.5138121546961325,London,263981.52997616434
E02000100,Brent 008,2073553.0493850708,2.0735530493850707,51.570986333348955,-0.31801917409685776,E09000005,64674,41212,112204,82171,39557,339818,118612,54574,Urban: Nearer to a major town or city,3.5138121546961325,London,163881.98994994405
E02000101,Brent 009,1404795.9341049194,1.4047959341049194,51.56642641005025,-0.2697326547333965,E09000005,64674,41212,112204,82171,39557,339818,118612,43667,Urban: Nearer to a major town or city,3.5138121546961325,London,241898.4791670248
E02000102,Brent 010,1361335.3931121826,1.3613353931121825,51.56640426842676,-0.2511868281213167,E09000005,64674,41212,112204,82171,39557,339818,118612,41968,Urban: Nearer to a major town or city,3.5138121546961325,London,249621.0718676267
E02000103,Brent 011,1763704.2532196045,1.7637042532196046,51.563626950627864,-0.2343788460044736,E09000005,64674,41212,112204,82171,39557,339818,118612,43588,Urban: Nearer to a major town or city,3.5138121546961325,London,192672.89250999395
E02000104,Brent 012,1111625.2834243774,1.1116252834243774,51.56253260164642,-0.2919537630882307,E09000005,64674,41212,112204,82171,39557,339818,118612,43131,Urban: Nearer to a major town or city,3.5138121546961325,London,305694.7382063728
E02000105,Brent 013,1378875.0925369263,1.3788750925369262,51.55962167849509,-0.31295595110486996,E09000005,64674,41212,112204,82171,39557,339818,118612,45151,Urban: Nearer to a major town or city,3.5138121546961325,London,246445.81792741295
E02000106,Brent 014,1344843.878112793,1.344843878112793,51.55751201437388,-0.2506745054680156,E09000005,64674,41212,112204,82171,39557,339818,118612,40999,Urban: Nearer to a major town or city,3.5138121546961325,London,252682.1183711402
E02000107,Brent 015,950799.8401412964,0.9507998401412964,51.555598285859574,-0.22030677598467757,E09000005,64674,41212,112204,82171,39557,339818,118612,45557,Urban: Nearer to a major town or city,3.5138121546961325,London,357402.2477217711
E02000108,Brent 016,806341.171913147,0.806341171913147,51.557164310172844,-0.3251242539191243,E09000005,64674,41212,112204,82171,39557,339818,118612,48231,Urban: Nearer to a major town or city,3.5138121546961325,London,421432.03378011636
E02000110,Brent 018,808803.5689468384,0.8088035689468384,51.5531598077962,-0.231799014308938,E09000005,64674,41212,112204,82171,39557,339818,118612,47955,Urban: Nearer to a major town or city,3.5138121546961325,London,420148.98678363254
E02000111,Brent 019,1132838.9661102295,1.1328389661102294,51.551618708224225,-0.30476627930638006,E09000005,64674,41212,112204,82171,39557,339818,118612,47948,Urban: Nearer to a major town or city,3.5138121546961325,London,299970.26070423366
E02000112,Brent 020,1271978.620552063,1.271978620552063,51.55013461694476,-0.2851731712438406,E09000005,64674,41212,112204,82171,39557,339818,118612,46772,Urban: Nearer to a major town or city,3.5138121546961325,London,267157.006029325
E02000113,Brent 021,1491532.107208252,1.491532107208252,51.55056279129325,-0.26173208474458287,E09000005,64674,41212,112204,82171,39557,339818,118612,37092,Urban: Nearer to a major town or city,3.5138121546961325,London,227831.50182133736
E02000114,Brent 022,606243.6614303589,0.6062436614303589,51.54680696767549,-0.22867534153529992,E09000005,64674,41212,112204,82171,39557,339818,118612,46041,Urban: Nearer to a major town or city,3.5138121546961325,London,560530.3966366268
E02000115,Brent 023,852995.792930603,0.852995792930603,51.54709537222417,-0.2123359954605425,E09000005,64674,41212,112204,82171,39557,339818,118612,47457,Urban: Nearer to a major town or city,3.5138121546961325,London,398381.80072670826
E02000116,Brent 024,1100242.5222091675,1.1002425222091674,51.54455709335062,-0.23757920033706867,E09000005,64674,41212,112204,82171,39557,339818,118612,42836,Urban: Nearer to a major town or city,3.5138121546961325,London,308857.3593008225
E02000117,Brent 025,894819.2643890381,0.8948192643890381,51.54476057045821,-0.24989936481335226,E09000005,64674,41212,112204,82171,39557,339818,118612,39861,Urban: Nearer to a major town or city,3.5138121546961325,London,379761.60496725544
E02000118,Brent 026,1226571.3732147217,1.2265713732147216,51.543630628643704,-0.2889646078475172,E09000005,64674,41212,112204,82171,39557,339818,118612,44064,Urban: Nearer to a major town or city,3.5138121546961325,London,277047.0658461324
E02000119,Brent 027,2568878.1871566772,2.568878187156677,51.53706007595602,-0.2698767326816628,E09000005,64674,41212,112204,82171,39557,339818,118612,42402,Urban: Nearer to a major town or city,3.5138121546961325,London,132282.64450177073
E02000120,Brent 028,505580.91036987305,0.5055809103698731,51.54016703154461,-0.20026958199666858,E09000005,64674,41212,112204,82171,39557,339818,118612,46525,Urban: Nearer to a major town or city,3.5138121546961325,London,672133.7634195797
E02000121,Brent 029,1395945.9737319946,1.3959459737319946,51.540343878392655,-0.300236633252814,E09000005,64674,41212,112204,82171,39557,339818,118612,46580,Urban: Nearer to a major town or city,3.5138121546961325,London,243432.05710999895
E02000122,Brent 030,1195597.42263031,1.19559742263031,51.54072823279386,-0.2204490554300868,E09000005,64674,41212,112204,82171,39557,339818,118612,52976,Urban: Nearer to a major town or city,3.5138121546961325,London,284224.43338193354
E02000123,Brent 031,1026741.7247924805,1.0267417247924804,51.53630963475126,-0.24572397886066719,E09000005,64674,41212,112204,82171,39557,339818,118612,40558,Urban: Nearer to a major town or city,3.5138121546961325,London,330967.3618929651
E02000124,Brent 032,1105673.5670547485,1.1056735670547486,51.535157900508636,-0.2110962524425054,E09000005,64674,41212,112204,82171,39557,339818,118612,55787,Urban: Nearer to a major town or city,3.5138121546961325,London,307340.25857667404
E02000125,Brent 033,763958.1387786865,0.7639581387786866,51.53435869098018,-0.22897597668825148,E09000005,64674,41212,112204,82171,39557,339818,118612,50456,Urban: Nearer to a major town or city,3.5138121546961325,London,444812.3303500049
E02000126,Brent 034,440898.9851074219,0.44089898510742187,51.53310996063669,-0.19676736253815985,E09000005,64674,41212,112204,82171,39557,339818,118612,44037,Urban: Nearer to a major town or city,3.5138121546961325,London,770738.9027380178
E02000127,Bromley 001,2222522.99407959,2.22252299407959,51.43315122765548,0.04025269358593721,E09000006,64903,28030,90583,88233,58240,329989,135827,45323,Urban: Nearer to a major town or city,7.381909547738694,London,148474.95431049875
E02000128,Bromley 002,2541501.4003448486,2.5415014003448486,51.42341130918742,0.07310091297178789,E09000006,64903,28030,90583,88233,58240,329989,135827,57605,Urban: Nearer to a major town or city,7.381909547738694,London,129840.18027895826
E02000130,Bromley 004,1485339.2517166138,1.4853392517166137,51.418874983529385,-0.046564705815583154,E09000006,64903,28030,90583,88233,58240,329989,135827,58681,Urban: Nearer to a major town or city,7.381909547738694,London,222164.0609164742
